base_shared_goal,social_goal_category,explanation,first_agent_goal,second_agent_goal,shared_goal,agent1_role,agent2_role,scenario
"{'Abbreviation': 'Belonging', 'Full label': '""Belonging to social groups, feeling like part of a group""'}",Relationship Building,"The shared goal 'Belonging to social groups, feeling like part of a group' aligns most closely with the 'Relationship Building' category. This category focuses on establishing new social connections and fostering a sense of inclusion, which is the core of the shared goal. Agent 1's personal goal is to seek validation and reassurance from the other agent to confirm their place in the group, while Agent 2's goal is to actively include and make the other agent feel welcomed and valued. Their roles as the 'Anxious Newcomer' and 'Established Welcomer' create a dynamic where their distinct social intentions—seeking reassurance and providing inclusion—interact to pursue the shared goal of belonging.",To seek reassurance and validation from the other agent that they are accepted and belong within the group.,"To actively include and make the other agent feel welcomed, valued, and an integral part of the group.","""Belonging to social groups, feeling like part of a group""",Anxious Newcomer,Established Welcomer,"{'scenario_context': 'Agent 1, a new member of a community book club, arrives early for their second meeting. They stand nervously by the refreshments table, unsure of where to sit. Agent 2, a long-standing and well-liked member of the club, notices them and walks over with a warm smile.', 'explanation': ""This context establishes a simple, cooperative setting where the shared goal of belonging is easily attainable. Agent 1's role as an anxious newcomer is clear in their nervous posture, while Agent 2's role as an established welcomer is shown through their proactive and friendly approach. The community book club is a low-stakes, realistic environment conducive to relationship building.""}"
"{'Abbreviation': 'Ethical', 'Full label': '""Being an ethical person""'}",Identity Recognition,"The shared goal 'Being an ethical person' is fundamentally about aligning one's actions with a moral code. This aligns most strongly with the 'Identity Recognition' category, as the agents are negotiating and validating their own and each other's ethical identities through their interaction. Their personal goals are designed to be distinct yet complementary social intentions: one agent seeks to affirm its ethical stance by gaining validation, while the other seeks to understand the ethical framework behind the other's actions. Their roles, 'The Moral Affirmer' and 'The Principled Inquirer', logically support these goals and the social context of discussing ethics.",To have their ethical choices and reasoning validated by the other agent.,To probe and understand the depth and consistency of the other agent's ethical principles.,"""Being an ethical person""",The Moral Affirmer,The Principled Inquirer,"{'scenario_context': ""[Agent 1] and [Agent 2] are colleagues at a non-profit organization, taking a break together in the staff lounge after a successful fundraising event they co-organized. The event's proceeds will support a local community project. [Agent 1] initiated the conversation by reflecting on the day's work, seeking validation for their ethical approach to the event. [Agent 2], curious about the motivations behind these choices, engages in a discussion to explore the foundations of [Agent 1]'s moral reasoning."", 'explanation': ""This context is 'Easy' because the setting is cooperative and the shared goal of being ethical is reinforced by their shared success in a charitable endeavor. [Agent 1]'s goal for validation is naturally prompted by the recent positive outcome, and [Agent 2]'s goal to probe is a simple, curious extension of the post-event conversation, creating a low-tension environment where both individual goals are easily attainable through dialogue.""}"
"{'Abbreviation': 'Difficult things', 'Full label': '""Accomplishing difficult things""'}",Cooperation,"The shared goal 'Accomplishing difficult things' inherently requires joint effort and coordination between individuals to overcome challenges. This aligns most closely with the 'Cooperation' category, as it focuses on working together interdependently to achieve a common objective. The personal goals are designed to reflect distinct social motivations that drive cooperative behavior—one agent seeks to build consensus and shared understanding, while the other aims to maintain momentum and task focus. These goals are interactionally measurable through conversational cues like tone, reassurance, and directive language, without relying on explicit task completion or external validation.",To foster a sense of mutual confidence and reduce the other's anxiety about the challenge.,To maintain forward progress by minimizing distractions and keeping focus on actionable steps.,"""Accomplishing difficult things""",Supportive Partner,Pragmatic Driver,"{'scenario_context': 'Two colleagues, [Agent 1] and [Agent 2], are in a quiet office conference room preparing for a final, high-stakes presentation to a major client that begins in thirty minutes. They have all the necessary materials and have practiced individually, but this is their first and only chance to run through the presentation together as a team.', 'explanation': ""This context establishes a cooperative task ('Accomplishing difficult things') with a clear, shared objective. The time-sensitive, high-stakes nature of the presentation provides a natural reason for [Agent 2]'s goal to minimize distractions and focus on actionable steps. The pre-presentation run-through is a common, realistic situation where [Agent 1]'s supportive role in building mutual confidence and reducing anxiety would be a relevant and coherent personal goal, aligning with the 'Easy' difficulty where cooperation is straightforward.""}"
"{'Abbreviation': 'Things in order', 'Full label': '""Keeping things in order (my desk, office, house, etc.)""'}",Cooperation,"The shared goal 'Keeping things in order' is fundamentally a cooperative task that requires joint effort and coordination. The social goal category 'Cooperation' best captures this, as it involves working together harmoniously to achieve a common objective. The personal goals are designed to reflect distinct social intentions that influence the interaction: one agent seeks validation for their efforts to maintain a positive self-image within the partnership, while the other aims to subtly guide the process to ensure their preferred standard of order is met, reflecting a more controlling disposition. The roles of 'Validating Partner' and 'Subtle Director' align with these goals, placing the agents in complementary social positions.",To seek acknowledgment from the other agent that their contribution to maintaining order is valuable and appreciated.,To gently steer the organizing process according to their own preferred methods without appearing overtly critical.,"""Keeping things in order (my desk, office, house, etc.)""",Validating Partner,Subtle Director,"{'scenario_context': '[Agent 1] and [Agent 2] are roommates tidying their shared living room on a quiet Sunday afternoon. The space is generally comfortable but has become cluttered with books, coffee mugs, and a few items of clothing. Both have agreed to clean up together, a common and cooperative task for them. [Agent 1] has just finished meticulously organizing a bookshelf and is waiting near it. [Agent 2] is sorting through a pile of mail on the coffee table, glancing occasionally at the bookshelf and the other items yet to be put away.', 'explanation': ""The context establishes a simple, cooperative, and low-stakes environment (Easy difficulty) where the shared goal of 'keeping things in order' is naturally occurring. It positions [Agent 1] near their completed work to facilitate their need for acknowledgment. It places [Agent 2] in the midst of the ongoing task, allowing them to naturally guide the next steps of the process, fulfilling their goal to steer the organization subtly.""}"
"{'Abbreviation': 'Taking care of family', 'Full label': '""Taking care of my parents, siblings, grandparents""'}",Cooperation,"The shared goal 'Taking care of my parents, siblings, grandparents' inherently involves collaboration and mutual support among family members. This aligns most strongly with the 'Cooperation' category, as it focuses on working together to achieve a common objective. However, within this cooperative framework, individuals can have distinct personal motivations that shape their interactions. For Agent 1, the personal goal is to seek validation for their efforts, reflecting a need for emotional support and recognition within the family dynamic. For Agent 2, the personal goal is to delegate responsibilities equitably, focusing on practical coordination and fairness. These goals are interactionally measurable through conversational cues—Agent 1 might express frustration or seek praise, while Agent 2 might propose task divisions or emphasize shared contribution—without relying on explicit agreement or external validation. The roles 'Primary Caregiver' and 'Family Organizer' logically complement these goals, representing different social positions within the family care context.",To seek validation and emotional support from the other agent for their caregiving efforts.,To persuade the other agent to share responsibilities more equitably.,"""Taking care of my parents, siblings, grandparents""",Primary Caregiver,Family Organizer,"{'scenario_context': ""[Agent 1] and [Agent 2] are siblings meeting in the living room of their family home on a quiet Sunday afternoon. [Agent 1], who has been handling the majority of daily care for their aging parents and grandparents, has just finished preparing meals for the week. [Agent 2], who manages the family's schedule and appointments, has brought over a newly organized calendar. Their shared goal is to ensure the well-being of their parents, siblings, and grandparents. The atmosphere is calm and cooperative, with both agents present to discuss the caregiving arrangements."", 'explanation': ""This context establishes a simple, cooperative setting where the shared goal is clear and the agents' individual goals can be naturally pursued. [Agent 1] is in a position to seek validation after completing a caregiving task, while [Agent 2] has a logical opening to discuss responsibility distribution with the new schedule. The easy difficulty is reflected in the lack of external stressors, the familiar home environment, and the aligned cooperative intent of both agents.""}"
"{'Abbreviation': 'Having friends', 'Full label': '""Having friends I love, close companionship""'}",Relationship Maintenance,"The shared goal 'Having friends I love, close companionship' aligns most closely with Relationship Maintenance, as it focuses on preserving and deepening existing emotional bonds rather than initiating new ones. For this scenario, Agent 1's personal goal is to seek validation of their importance in the friendship, which manifests through conversational behaviors like fishing for compliments or reassurance. Agent 2's personal goal is to gently encourage emotional openness, demonstrated through supportive questioning and creating a safe space for vulnerability. Their roles—'The Needy Friend' and 'The Supportive Confidant'—complement these goals and create a dynamic where both dispositional traits and situational factors influence their interaction.",To seek validation that they are a valued and important part of the friendship,To gently encourage the other to open up emotionally and share deeper feelings,"""Having friends I love, close companionship""",The Needy Friend,The Supportive Confidant,"{'scenario_context': '[Agent 1] and [Agent 2] are close friends meeting for their regular coffee date at a quiet, familiar cafe. The shared goal for both is to maintain and nurture their valued friendship through companionship. [Agent 1], feeling insecure, has come to the meeting hoping to receive explicit reassurance from [Agent 2] that they are a cherished and important friend. [Agent 2], who is perceptive and caring, has noticed [Agent 1] has been somewhat distant lately and hopes to create a safe, comfortable space for them to share their feelings and deepen their emotional connection.', 'explanation': ""This context establishes a simple, cooperative setting (an easy, familiar meeting) where both agents' individual goals are naturally aligned with the shared relationship goal. [Agent 1]'s need for validation is a clear expression of their role, while [Agent 2]'s goal to encourage openness fits their supportive role, creating a straightforward dynamic for the subsequent conversation.""}"
"{'Abbreviation': 'Firm values', 'Full label': '""Having firm values""'}",Identity Recognition,"The shared goal 'Having firm values' is best aligned with the 'Identity Recognition' category, as it involves agents asserting, understanding, and negotiating their core beliefs and principles. This creates a scenario where dispositional traits and situational factors interact, as one agent (the Advocate) is motivated to persuade and align the other with their values, while the second agent (the Questioner) is driven to critically examine and understand the depth and consistency of those same values. Their personal goals are distinct, measurable through conversational behavior (e.g., persuasive language vs. probing questions), and reflect a fundamental social intention to influence and understand, respectively.",To persuade the other agent to adopt their value system as the correct one.,To critically examine the other agent's values for consistency and depth.,"""Having firm values""",Moral Advocate,Skeptical Inquirer,"{'scenario_context': ""Two agents are participating in a structured community ethics workshop where attendees are encouraged to discuss their personal values. They are seated at a small table in a quiet corner of the room, each having just finished writing a brief statement about their core principles. Their shared task is to have a constructive conversation that demonstrates firm values. [Agent 1], who has prepared a clear and passionate argument, seeks to persuade their partner. [Agent 2], having read their partner's statement, is ready to engage with it through a series of logical questions."", 'explanation': ""This context establishes a cooperative, low-stakes environment (Easy difficulty) where the shared goal of 'having firm values' is the explicit purpose of the workshop. The roles are naturally integrated: the Moral Advocate ([Agent 1]) is primed to advocate, and the Skeptical Inquirer ([Agent 2]) is primed to examine, both within the safe bounds of the exercise. Their individual goals are directly aligned with the workshop's intent, making them easily attainable through simple discussion.""}"
"{'Abbreviation': 'Stability', 'Full label': '""Having stability in life, avoiding change, adhering to my ways and life style""'}",Relationship Maintenance,"The shared goal of 'having stability in life, avoiding change, adhering to my ways and life style' aligns most closely with the Relationship Maintenance category. This category focuses on preserving existing social bonds, routines, and established patterns of interaction, which directly supports the desire for stability and adherence to familiar ways of living. The personal goals are designed to reflect different approaches to maintaining stability: one agent seeks to reinforce existing patterns through validation, while the other aims to protect stability by cautiously managing potential disruptions. Both goals are interactionally measurable through conversational behavior rather than explicit agreements.",To seek validation from the other agent that their shared lifestyle and routines are optimal and should not be altered,To cautiously assess whether any external suggestions from the other agent might threaten their established stability before agreeing to maintain current practices,"""Having stability in life, avoiding change, adhering to my ways and life style""",Stability Advocate,Cautious Guardian,"{'scenario_context': 'Two long-term housemates, [Agent 1] and [Agent 2], are reviewing their weekly budget and chore schedule in their shared living room. This is a routine they have followed every Sunday evening for years. Their shared goal is to maintain the stability of their comfortable, predictable lifestyle and avoid any changes to their established ways.', 'explanation': ""The context establishes a familiar, routine situation where the shared goal of maintaining stability is naturally the focus. The personal goals are easily integrated: [Agent 1] can seek validation for their current system during the review, while [Agent 2] can perform their role of cautious assessment by scrutinizing the existing plan before agreeing to continue it. The cooperative nature of the task and the long-standing relationship make the goals easily aligned, fitting the 'Easy' difficulty level.""}"
"{'Abbreviation': 'Arts', 'Full label': '""Appreciating the arts""'}",Relationship Building,"The shared goal 'Appreciating the arts' is best aligned with 'Relationship Building' as it involves a shared experience that can foster mutual understanding, emotional connection, and rapport between individuals. For Agent 1, the personal goal is to seek validation for their artistic interpretation, which reflects a desire for social affirmation and to feel understood. For Agent 2, the personal goal is to challenge and deepen the other's perspective, which reflects an intention to stimulate intellectual growth and engagement rather than simply agreeing. These goals are distinct, socially interactive, and measurable through conversational tone (e.g., seeking agreement vs. provocative questioning). The roles 'Enthusiastic Novice' and 'Critical Connoisseur' align with these goals and the art appreciation context.",To seek validation for their interpretation of the art to feel a sense of shared understanding and connection.,To challenge and deepen the other's perspective on the art to stimulate a more meaningful and insightful discussion.,"""Appreciating the arts""",Enthusiastic Novice,Critical Connoisseur,"{'scenario_context': ""[Agent 1] and [Agent 2] are coworkers visiting a local public art gallery after work. They are standing before a large, abstract painting. Their shared goal is to appreciate the arts together and build a better rapport outside the office. [Agent 1], an enthusiastic novice, hopes their initial positive interpretation of the vibrant colors and energy is validated to create a sense of shared understanding and connection. [Agent 2], a critical connoisseur, aims to challenge and deepen this perspective to stimulate a more meaningful and insightful discussion about the painting's technique and potential deeper meaning."", 'explanation': ""The scenario is set in a low-pressure, cooperative environment (a public gallery) where the shared goal of relationship building is naturally facilitated. Both agents' individual goals are directly related to interpreting the same piece of art, making their interaction focused and the goals easily attainable through simple conversation. The roles are clearly defined by their approach to the art, creating a natural dynamic for the conversation to follow.""}"
"{'Abbreviation': 'Persuading others', 'Full label': '""Influencing, persuading others""'}",Information Provision,"The shared goal 'Influencing, persuading others' aligns most closely with the 'Information Provision' category. This category focuses on sharing knowledge, advice, or perspectives to shape another's understanding or behavior, which is the core of persuasion. Agent 1's personal goal is to establish credibility and authority through their expertise, while Agent 2's goal is to critically evaluate the information being presented, ensuring the persuasion is based on sound reasoning rather than just authority. Their roles as 'Industry Expert' and 'Skeptical Analyst' logically support these distinct social intentions and create a dynamic where attribution processes—judging whether behavior stems from disposition (expertise) or situation (pressure to perform)—can be observed.",To establish credibility and authority on the topic to make their persuasion more effective.,To critically evaluate the persuader's arguments for logical soundness and evidence.,"""Influencing, persuading others""",Industry Expert,Skeptical Analyst,"{'scenario_context': ""[Agent 1], an Industry Expert, is presenting a new market analysis report to [Agent 2], a Skeptical Analyst, during a routine one-on-one meeting in a small conference room. Their shared goal is to collaboratively assess the report's viability and decide on a strategic recommendation for their company. [Agent 1]'s personal goal is to establish credibility and authority on the findings to persuade [Agent 2] of their validity. [Agent 2]'s personal goal is to critically evaluate the data and arguments presented for logical soundness and evidence."", 'explanation': ""This setup is 'Easy' because the context is a standard, low-stakes professional meeting where collaboration is the norm. The agents' roles are complementary, and their goals, while distinct, are naturally aligned within the framework of a shared professional task. There is no inherent conflict or high tension; the situation is cooperative and the goals are straightforward and attainable through discussion.""}"
