base_shared_goal,social_goal_category,explanation,first_agent_goal,second_agent_goal,shared_goal,agent1_role,agent2_role,scenario
"{'Abbreviation': 'Things in order', 'Full label': '""Keeping things in order (my desk , office , house , etc.)""'}",Cooperation,"Cooperation best fits because keeping a shared workspace orderly requires joint planning, mutual adjustments, and coordinated actions; the personal goals are concrete and testable so achievement can be judged in dialogue.","As the organizer, secure a written tidy-desk agreement that includes: (1) three specific tasks (clear surface, file papers, wipe down), (2) task owners, (3) a schedule (10 min daily, 30 min weekly), and (4) labeled storage locations; obtain the engineer’s explicit verbal yes and acceptance of a calendar invite for the weekly 30‑minute slot.","As the desk user, negotiate terms that preserve workflow: allow up to two active project piles on the desk, cap tidying to 10 min/day and 30 min/week, include an exception clause for sprint weeks, and get the organizer to verbally acknowledge that this work style is respected.","""Keeping things in order (my desk , office , house , etc.)""","Office Manager / Facilities Coordinator — order-focused, process-driven, responsible for workspace standards and compliance.","Software Engineer / Desk Occupant — autonomy-seeking, productivity-focused, balancing creative flow with reasonable order.","{'scenario_context': ""Late morning in a quiet corner of an open-plan tech office. [Agent 1], the Office Manager/Facilities Coordinator, and [Agent 2], the Software Engineer/Desk Occupant, are standing at [Agent 2]'s L-shaped desk for a scheduled 20-minute tidy-desk agreement check-in. A printed one-page agreement template lies on a clipboard, with blank fields for: three specific tasks (clear surface, file papers, wipe down), task owners, a daily and weekly schedule, and labeled storage locations. Nearby are a label maker, file folders, two stackable trays, disinfecting wipes, and a small set of adhesive cable clips. [Agent 2]'s desk currently has two small project piles, a laptop dock, and a few scattered printouts.\n\nContext: An upcoming light-touch facilities walk-through next week requires visible compliance with basic workspace standards, but leadership has encouraged teams to keep any process lightweight and supportive of flow. Both parties have already expressed a desire to keep things orderly without disrupting productivity, and this meeting is intended to co-create and finalize a simple, written upkeep plan. Calendars are open on a laptop to add a recurring 30-minute weekly slot; daily time can be set for 10 minutes before the team stand-up. Storage options include a labeled Inbox tray, Active Project A and Active Project B trays to preserve two piles on the surface, and a File/Archive drawer. The whiteboard behind the desk lists the next two sprint dates, with the coming sprint flagged as high-intensity, prompting an exception clause discussion.\n\nObjectives for the conversation: [Agent 1] aims to secure a completed one-pager capturing the three tasks, owners, schedule (10 min daily, 30 min weekly), and the agreed labeled storage locations; to hear [Agent 2]'s explicit verbal yes; and to get [Agent 2] to accept a calendar invite for the weekly 30-minute slot. [Agent 2] intends to confirm allowance for up to two active project piles on the desk, cap tidying to 10 minutes/day and 30 minutes/week, include an exception clause for sprint weeks, and receive [Agent 1]'s verbal acknowledgment that this work style is respected.\n\nThe conversation will take place right at the desk so items can be labeled on the spot and the plan can be tested immediately, with both agents expecting a cooperative, quick agreement."", 'explanation': 'The setting places both agents at the desk with tools and a pre-made template, making it easy to translate shared intentions into a concrete, written plan. The shared goal (keeping the workspace orderly) is supported by a simple compliance driver and available supplies, while personal goals are naturally addressed: [Agent 1] can capture tasks, owners, schedule, storage labels, and secure an explicit yes plus a calendar acceptance; [Agent 2] can negotiate two active piles, time caps, and a sprint-week exception, and obtain verbal respect for their workflow. The calm environment and short, focused meeting window keep the scenario cooperative and low tension.'}"
"{'Abbreviation': 'Exploring', 'Full label': '""Seeking new things , exploring , being adventurous""'}",Cooperation,Cooperation best fits because the shared aim—seeking and exploring new things—requires joint selection and planning of an adventurous activity. Assigning complementary roles (a novelty-focused initiator and a safety/logistics planner) creates a productive tension that highlights how dispositional traits (risk-seeking vs. risk-aware) and situational constraints interact to shape decisions.,"Secure agreement on one specific, unfamiliar activity (neither agent has done it before) to try together this week; propose at least three novel options and get both agents to rate novelty for each on a 1–10 scale; finalize the choice with both agents rating the selected activity’s novelty ≥ 7/10 and set a tentative date.","Ensure the final agreed activity meets constraints—cost ≤ $120 per person, travel time ≤ 2 hours one-way, and both agents rate perceived safety risk ≤ 4/10; extract and confirm a concrete plan including date, start time, meeting point, a gear checklist of at least three items, and a named backup indoor option for bad weather.","""Seeking new things , exploring , being adventurous""","Novelty-Seeking Initiator (proposes bold options, champions trying something new)","Risk-Aware Planner (assesses feasibility, safety, budget, and locks in logistics)","{'scenario_context': '[Agent 1] and [Agent 2] are friends in the same city who have set up a relaxed, one-hour video call on Tuesday at 7:30 PM to plan a joint weekend outing that fits their shared aim of ""seeking new things, exploring, being adventurous."" They intend to do the activity this Saturday morning and keep the plan simple and cooperative.\n\n[Agent 1], the Novelty-Seeking Initiator, comes prepared to pitch at least three specific activities that neither has tried before. They will guide a quick rating exercise in a shared doc, asking both to score each option’s novelty on a 1–10 scale. The goal is to converge on one choice that both rate at least 7/10 for novelty and tentatively lock a date.\n\n[Agent 2], the Risk-Aware Planner, will assess each option against clear constraints: cost per person no more than $120, travel time no more than 2 hours one-way from the city center, and both parties’ perceived safety risk no higher than 4/10. [Agent 2] will also capture logistics for the final pick: date, start time, meeting point, a gear checklist of at least three items, and a named backup indoor option in case the weather turns. The local weekend forecast shows mild temperatures with a chance of light rain, making a simple indoor fallback wise but easy to arrange.\n\nBoth agents have open Saturday mornings, access to transit/car-share, and are already aligned on keeping things affordable and beginner-friendly. They will consider nearby options that can be booked on short notice (e.g., intro workshops, guided mini-adventures, immersive experiences) and use the ratings and constraints to quickly arrive at a mutually exciting, feasible plan.', 'explanation': 'This setup makes cooperation easy: [Agent 1] brings structured novelty options and ratings, while [Agent 2] brings clear, non-restrictive feasibility rules and logistics. The situation supports attribution theory by contrasting dispositional tendencies (novelty-seeking vs. risk-aware planning) with situational factors (budget, time, weather, local availability) in a low-conflict context where both goals naturally align.'}"
"{'Abbreviation': 'Avoiding guilt', 'Full label': '""Avoiding feelings of guilt""'}",Conflict Resolution,"Chose Conflict Resolution because avoiding guilt typically involves addressing perceived wrongdoing, clarifying responsibility, and negotiating repair; resolving the conflict reduces guilt for both parties.","Reduce my guilt by earning explicit forgiveness through a specific, responsibility-taking apology and a concrete repair plan agreed in the conversation (criteria: I name the behavior and its impact, avoid excuses, propose at least one repair action with a time frame, and the other person explicitly agrees to it or states forgiveness).","Avoid guilt about being either too harsh or too accommodating by obtaining a clear admission of responsibility and a repair commitment, stating my boundary, and then either granting conditional forgiveness or specifying conditions (criteria: I hear them name what they did and own it; I secure at least one repair step with a deadline; I state at least one boundary; I conclude with 'I can forgive now' or 'I will forgive when X is completed').","""Avoiding feelings of guilt""",Accountability-taking offender (apologizer/repairer),Harmed party seeking validation and repair (impact advocate),"{'scenario_context': 'Setting: A quiet huddle room at a mid-sized tech company, 15 minutes after a weekly product meeting. In that meeting, [Agent 1] summarized a key decision in a way that implied the solution originated from them, when the underlying analysis and initial proposal came from [Agent 2]. The manager’s praise was directed at [Agent 1], leaving [Agent 2] feeling overlooked. Stakes are moderate but contained: it’s about recognition and professional credit, not disciplinary action. Both agents have a 25-minute window before their next commitments, and they have chosen a private, low-pressure space to talk. Shared goal: Both want to avoid lingering guilt by resolving the misattribution quickly and respectfully so they can continue collaborating smoothly. Personal goals: [Agent 1] (accountability-taking offender) aims to earn explicit forgiveness by naming the behavior (taking implied credit), acknowledging its impact (undermining [Agent 2]’s recognition), and proposing a concrete repair with a clear time frame (e.g., a same-day correction to the team, crediting [Agent 2], and a plan for recognition in the next stand-up). [Agent 2] (harmed party seeking validation and repair) aims to avoid feeling either too harsh or too accommodating by obtaining a clear admission of responsibility and a dated repair commitment, stating a boundary about attribution of work going forward, and concluding with either conditional or immediate forgiveness based on the agreed steps. External conditions are cooperative: no urgent crises, a private room to reduce defensiveness, and a straightforward path to repair (a team message and a brief mention in the next meeting).', 'explanation': 'This low-stakes, cooperative workplace setting supports easy alignment: a simple misattribution can be repaired quickly with acknowledgment and a time-bound correction. The scenario enables [Agent 1] to issue a responsibility-taking apology with a concrete plan, and allows [Agent 2] to set a boundary and grant conditional or explicit forgiveness. The private setting and clear repair channels reduce tension, making it likely both agents achieve their goals while avoiding ongoing guilt.'}"
"{'Abbreviation': 'Career', 'Full label': '""Having a career""'}",Cooperation,"Cooperation is the most fitting social goal category because “having a career” often benefits from complementary collaboration (e.g., mentor–mentee). Framing the interaction as cooperative allows clear, observable progress markers that can be evaluated within a conversation (e.g., defining targets, action steps, and resources).","As the Career Coach, by the end of the conversation: (1) help the client name 2 target roles and 1 preferred industry, (2) provide 3 concrete, time-bound action steps (e.g., specific applications, networking outreach, skill-building), and (3) offer at least 1 resource or warm introduction and schedule a follow-up date.","As the Early-career Professional, by the end of the conversation: (1) articulate a clear 1–2 sentence career direction, (2) obtain actionable feedback on resume/LinkedIn and commit to at least 2 specific edits, and (3) secure at least 1 warm introduction or resource plus a confirmed follow-up date.","""Having a career""","Career Coach (mentor): guides with probing questions, provides labor-market insights, resources, and accountability.","Early-career Professional (mentee): shares background and constraints, asks targeted questions, commits to actions, and requests feedback/resources.","{'scenario_context': '[Agent 1] (Career Coach, mentor) and [Agent 2] (Early-career Professional, mentee) meet for a scheduled 45-minute video call on a weekday afternoon. Both have their calendars open to set a follow-up. [Agent 2] has a tidy resume draft, an open LinkedIn profile, and a brief notes document summarizing recent experiences: a Communications BA, 10 months at a nonprofit doing stakeholder outreach and data tracking (basic SQL/Sheets), HubSpot and Canva familiarity, plus a 6-week online course in digital marketing. [Agent 2] is aiming to transition into the tech-for-good space, is open to hybrid roles in their city, and has a two-month runway to start applications.\n\n[Agent 1] has prepared: (a) a short labor-market snapshot for early-career roles in climate-tech SaaS, (b) two warm contacts at mid-sized climate-tech startups (one in Product Marketing and one in Customer Success) and a relevant alumni group, and (c) a list of entry pathways and resources (e.g., a PMM newsletter, Customer Success community, and portfolio-building prompts). The session agenda, shared in advance, is to clarify [Agent 2]’s direction into 1–2 sentences, identify two target roles and one preferred industry, generate three concrete, time-bound action steps (applications, networking outreach, and/or skill-building tasks), secure at least one resource or warm introduction, obtain actionable feedback on resume/LinkedIn with at least two specific edits to commit to, and schedule a follow-up date.\n\nThe shared goal is building a sustainable, aligned career path; [Agent 1] aims to guide, supply insights and accountability, and offer introductions; [Agent 2] aims to commit to actions, request feedback/resources, and sharpen their focus. The tone is collaborative, with no pressing conflicts or barriers anticipated.', 'explanation': 'This setup is Easy: both agents have aligned objectives, adequate time, and prepared materials. The coach has relevant contacts and resources; the mentee is motivated and open to guidance. The agenda naturally supports naming target roles and an industry, creating time-bound action steps, providing feedback on resume/LinkedIn, offering a warm introduction/resource, and setting a follow-up date—all attainable within a cooperative session.'}"
"{'Abbreviation': 'Looking young', 'Full label': '""Looking young""'}",Cooperation,"Cooperation is best suited because both agents must jointly design and commit to an actionable plan to achieve the shared goal of looking young. Their roles and measurable personal goals make success observable in conversation (e.g., constraints elicited, options proposed, commitments scheduled), enabling analysis of how dispositional tendencies (image-conscious vs. evidence-driven) and situational constraints (budget, time) shape behavior and attributions.","Co-create and commit to a simple, sustainable plan to look younger that fits my constraints: (a) daily routine of ≤3 steps taking ≤10 minutes; (b) total monthly spend ≤ $60; (c) two lifestyle commitments (e.g., consistent sun protection, regular sleep schedule); and (d) a follow-up check-in within 14 days. Success if, by conversation end, I clearly restate my constraints, select specific steps/lifestyle changes, and confirm a calendar date/time for follow-up.","Guide the client to a safe, evidence-based plan aligned with their constraints: (a) elicit skin history and constraints via ≥5 targeted questions; (b) present 2 tiered plan options (basic vs. enhanced) with pros/cons and estimated costs; (c) set realistic expectations (e.g., visible changes typically over 8–12 weeks); and (d) obtain explicit agreement and schedule a follow-up within 14 days. Success if I ask the questions, offer two options with trade-offs, state the timeline, and secure verbal commitment plus a calendar date.","""Looking young""","Image-conscious client with limited time and budget, seeking quick, practical improvements and reassurance before an upcoming social event.","Conservative, evidence-oriented aesthetic consultant (e.g., dermatologist/esthetician) focused on safety, feasibility, and adherence while co-designing the plan.","{'scenario_context': 'Early evening, a 20-minute teleconsult via secure video between [Agent 1], an image-conscious client hoping to look fresher before a social event in three weeks, and [Agent 2], a conservative, evidence-oriented aesthetic consultant. Shared aim: co-design a simple, safe plan to ""look younger."" [Agent 1] arrives with clear constraints: a daily routine of no more than 3 steps taking 10 minutes or less, total monthly spend at or below $60, willingness to commit to two lifestyle habits (e.g., consistent sun protection and a regular sleep schedule), and a desire to schedule a follow-up within 14 days. [Agent 1] is unsure of their exact skin type and has not compiled a current product list, leaving room for clarification. Both parties have calendars open, and [Agent 2] can screen-share a one-page plan and product links during the call. [Agent 2] intends to begin by eliciting skin history and constraints through at least five targeted questions (e.g., current routine and product tolerance, skin reactivity/sensitivities, sunscreen use and sun exposure, sleep/stress patterns, shaving or makeup habits, budget/time flexibility, and any relevant medical history). After questioning, [Agent 2] will present two tiered plan options—Basic (lowest cost, minimal steps) and Enhanced (still ≤3 steps, possibly closer to the budget cap)—with clear pros/cons and estimated monthly costs, and will set expectations that visible changes generally take 8–12 weeks while identifying small, quick wins for the upcoming event. The tone is cooperative and practical: [Agent 1] seeks reassurance and feasibility; [Agent 2] prioritizes safety and adherence. The interaction is expected to conclude with [Agent 1] restating their constraints, selecting specific steps and two lifestyle commitments, and both agents confirming a concrete follow-up date within 14 days.', 'explanation': 'The scene is simple and cooperative (Easy level): both agents share the goal of looking younger and have aligned incentives to create a safe, feasible plan. The setting supports [Agent 2]’s goals (space to ask ≥5 questions, present two options with trade-offs, set realistic timelines) and [Agent 1]’s goals (choose a ≤3-step, ≤10-minute routine within a $60 budget, commit to two lifestyle habits, and schedule a follow-up). The near-term event and budget/time limits are salient situational factors, while the agents’ dispositions (image-conscious client, conservative consultant) are clear, enabling a smooth path to agreement without conflict.'}"
"{'Abbreviation': 'Wisdom', 'Full label': '""Having wisdom""'}",Cooperation,"Chosen to study how wisdom emerges through collaborative construction of principles and practices. Cooperation lets two agents with contrasting attribution biases (trait-focused vs situation-focused) jointly build an actionable model of wisdom, making success measurable by explicit agreements reached in conversation.","By conversation’s end, secure mutual agreement on at least 3 dispositional virtues (e.g., intellectual humility, prudence, perspective-taking) as core to wisdom; for each virtue, co-define one concrete behavioral indicator; and propose 1 daily practice per virtue that both agree to test.","By conversation’s end, secure mutual agreement on at least 3 context-sensitive heuristics (if–then rules) for wise action; for each heuristic, state one boundary condition and one real scenario of application; and negotiate inclusion of at least 2 of these heuristics into a shared 'Wisdom Playbook'.","""Having wisdom""",Dispositional Analyst (Virtue Scholar),Situational Strategist (Contextual Practitioner),"{'scenario_context': 'Setting: A quiet seminar room at a community learning center, set up for a collaborative design session. A whiteboard, sticky notes, colored markers, and a small stack of real-world ""case cards"" (short vignettes about workplace disagreements, neighborhood disputes, and online misunderstandings) are on the table. A visible timer is set for a 60-minute co-creation meeting. \n\nParticipants: [Agent 1] (Dispositional Analyst, Virtue Scholar) and [Agent 2] (Situational Strategist, Contextual Practitioner). They are colleagues preparing materials for an upcoming ""Wisdom Week"" workshop for volunteer mentors and team leads. Their relationship is positive and cooperative; they have previously worked well together. \n\nShared Goal: Co-develop a concise, practical foundation for ""having wisdom"" that can be taught in a short workshop, blending character-based virtues with context-sensitive strategies. The end product will be a draft ""Wisdom Playbook"" outline to pilot next week. \n\nIndividual Goals within the Session: \n- [Agent 1]: Ensure mutual agreement on at least 3 core dispositional virtues (e.g., intellectual humility, prudence, perspective-taking); for each, co-define one concrete behavioral indicator and propose 1 daily practice both will test. \n- [Agent 2]: Ensure mutual agreement on at least 3 if–then heuristics for wise action; for each, define one boundary condition and one real scenario of application; secure inclusion of at least 2 of these heuristics in the shared Playbook. \n\nAgenda Scaffold (time-boxed but flexible): \n1) 10 min: Align on a brief, shared working definition of wisdom that explicitly bridges stable virtues (dispositions) and situational cues (contexts). \n2) 20 min: Using the case cards, [Agent 1] proposes candidate virtues and their behavioral indicators; [Agent 2] checks each against cases to surface situational sensitivities and potential misapplications. \n3) 20 min: [Agent 2] drafts if–then heuristics mapped to those cases; [Agent 1] stress-tests them for dispositional coherence and adds daily practices that support reliable enactment. \n4) 10 min: Consolidate into a one-page Playbook draft containing at least 3 virtues (with indicators and daily practices) and at least 3 heuristics (with boundary conditions and scenarios), ensuring at least 2 heuristics are marked for pilot. \n\nSuccess Criteria: A jointly endorsed, easy-to-teach Playbook page that lists three virtues with one indicator and one daily practice each, plus three if–then rules with one boundary condition and one concrete scenario each; at least two heuristics flagged for inclusion in the pilot workshop. The tone is collaborative, and no major obstacles are anticipated.', 'explanation': 'This context sets a cooperative, low-friction environment where [Agent 1] can foreground dispositional virtues and [Agent 2] can foreground situational heuristics, both contributing to a shared, teachable Playbook. The agenda and artifacts (case cards, whiteboard) make it easy to align their goals, integrate dispositional and situational perspectives, and meet the specified deliverables in an Easy-difficulty setting.'}"
"{'Abbreviation': 'Being honest', 'Full label': '""Being honest , loyal , respectful , courteous , considerate with others""'}",Relationship Maintenance,"The shared goal emphasizes sustaining prosocial norms (honesty, loyalty, respect, courtesy, consideration) in an ongoing relationship. Relationship Maintenance best fits because it focuses on preserving and strengthening existing relational quality through concrete communicative behaviors.","As the Team Lead (Mentor), candidly address a recent lapse (missed status updates) while preserving trust: (a) clearly name one specific example of the lapse, (b) state two affirmations of respect/loyalty toward the teammate, (c) ask at least one open, collaborative question about constraints, and (d) co-create and agree on a check-in plan with two concrete elements (frequency and channel) by conversation’s end.","As the Team Member (Mentee), practice honesty, loyalty, courtesy, and consideration in response: (a) acknowledge responsibility and offer one sincere apology, (b) share one situational constraint without deflecting blame, (c) propose a remedy with a specific completion date plus two interim check-ins, and (d) restate the Team Lead’s expectations to confirm understanding and reaffirm commitment to the team.","""Being honest , loyal , respectful , courteous , considerate with others""",Team Lead (Mentor),Team Member (Mentee),"{'scenario_context': '[Agent 1] (Team Lead/Mentor) and [Agent 2] (Team Member/Mentee) have a 15-minute one-on-one video call scheduled on Zoom, held privately just before the weekly sprint planning. They work on a small, cooperative product team rolling out a donor portal for a nonprofit. The team norm—documented in their charter and pinned in the #daily-standup Slack channel—emphasizes being honest, loyal, respectful, courteous, and considerate, and requires a brief Slack status update by 4:00 p.m. daily plus end-of-day Jira updates.\n\nLast week, [Agent 2] missed multiple status updates, including the Wednesday 4:00 p.m. post related to the payment validation microservice they own. QA waited for [Agent 2]’s status to begin a test pass and instead started the next morning, causing a minor, same-day adjustment but no major delays. The project remains on track, with integration tests for the microservice due next Wednesday. The team environment is supportive, and [Agent 2] is generally reliable and well-regarded.\n\nIn this one-on-one, [Agent 1] intends to address the recent lapse candidly and constructively while preserving trust. They plan to reference a specific missed update, affirm respect and loyalty to [Agent 2], explore any constraints that may have contributed, and co-create a clear check-in plan that specifies both frequency and channel (e.g., Slack message, Slack Huddle, or brief Zoom touchpoint). [Agent 2] comes prepared to be honest and considerate: to acknowledge responsibility and apologize, share one situational constraint without shifting blame, and propose a remedy that includes a specific completion date for their next deliverable with two interim check-ins. Both parties aim to leave the meeting aligned on expectations and recommitted to the team’s relationship norms.', 'explanation': 'This setup provides a low-tension, cooperative context where shared values of honesty, loyalty, respect, courtesy, and consideration guide the interaction. It includes a concrete example of the lapse (missed 4:00 p.m. Slack status impacting QA) and a near-term milestone (integration tests due next Wednesday) to anchor a remedy and check-in plan. The private, supportive one-on-one makes it easy for [Agent 1] to name the issue, affirm respect/loyalty, ask collaborative questions about constraints, and co-create a frequency/channel check-in plan. It also invites [Agent 2] to apologize, explain one situational constraint without deflecting, propose a remedy with a completion date and two interim check-ins, and restate expectations—keeping the difficulty level easy and goals naturally aligned.'}"
"{'Abbreviation': 'Being disciplined', 'Full label': '""Being disciplined , able to follow-through with projects I start , following my intentions with behavior""'}",Cooperation,"Cooperation is chosen because the shared goal—improving discipline and follow-through—benefits from two agents jointly building structures (plans, if-then strategies, and check-ins) that align intentions with behavior. The roles and measurable personal goals enable later evaluation and support attributional analysis of dispositional (conscientiousness) versus situational (accountability systems) influences.","By the end of the conversation, secure and record from Agent 2: (a) one prioritized project title; (b) three next actions each with a concrete date/time and context (implementation intention: 'When [cue] at [time/place], I will [action]'); (c) two if-then obstacle plans; and (d) a recurring check-in schedule with specific dates/times for the next 4 weeks.","By the end of the conversation, produce a feasible execution plan for one project that includes: (1) the project name; (2) a first milestone due within 7 days; (3) calendar-scheduled time blocks for three next actions; (4) one environment change that reduces friction (e.g., preparing materials the night before); and (5) an explicit agreement to weekly check-ins for 4 weeks.","""Being disciplined , able to follow-through with projects I start , following my intentions with behavior""",Accountability Partner (structure-focused planner and recorder),Project Owner (implementer responsible for execution and self-reporting),"{'scenario_context': 'Late Monday afternoon, [Agent 1] and [Agent 2] meet for a 45-minute planning session in a quiet conference room at a neighborhood coworking space. Both have laptops open with their calendars, a shared planning doc, and a simple template for implementation intentions and if-then plans. Phones are on Do Not Disturb, and there are no time zone complications. The purpose is to translate [Agent 2]’s intention to be more disciplined and follow through on projects into a concrete, scheduled plan for one selected project. [Agent 2] arrives with a short list of candidate projects (e.g., building a basic portfolio website, completing a short online course, or drafting a blog post series) and is prepared to choose one to prioritize. [Agent 1], acting as an accountability partner and recorder, will guide the structure of the plan and capture commitments in the shared document and calendar. The room has a whiteboard for quick notes, stable Wi‑Fi, and minimal distractions. By the end, they expect to have: the project title; a first milestone due within 7 days; three next actions each framed as “When [cue] at [time/place], I will [action]” and scheduled on the calendar; two if‑then obstacle plans; one environment change to reduce friction (such as laying out materials the night before or pinning a prep checklist by the workstation); and a weekly check‑in schedule with specific dates and times for the next four weeks. The atmosphere is cooperative and low‑pressure, with both agents aligned on making execution easy and observable.', 'explanation': 'This setting is simple and cooperative (Easy difficulty): the environment is quiet, tools are ready, and both agents share the goal of improving disciplined follow‑through. It naturally supports the individual goals—[Agent 1] can structure and record concrete commitments and check‑ins, while [Agent 2] can select one project and commit to near‑term milestones, scheduled actions, a friction‑reducing environment change, and weekly check‑ins. The situational supports (templates, calendars, DND, quiet room) make it likely they will meet their objectives without conflict, while still allowing observation of how dispositional tendencies (e.g., [Agent 2]’s prior difficulty with follow‑through vs. [Agent 1]’s structured style) interact with the situation to shape planning and attributions for success or setbacks over the next four weeks.'}"
"{'Abbreviation': 'Entertaining others', 'Full label': '""Amusing , entertaining others""'}",Cooperation,"The shared aim is to amuse and entertain others, which is best achieved through coordinated efforts. Choosing Cooperation emphasizes joint performance dynamics: one agent leads with humorous content while the other structures, amplifies, and connects it for the audience.","As Lead Comic/Storyteller: during the conversation, tell at least 2 distinct humorous anecdotes (2–4 sentences each); explicitly introduce the callback phrase 'banana hat' once; elicit at least 2 explicit positive reactions from the other agent (e.g., 'haha', 'lol', 'that’s funny').","As MC/Improv Foil: ask at least 3 playful, open-ended prompts; use at least 3 'yes, and' continuations that build on the Lead Comic’s material; incorporate the callback phrase 'banana hat' exactly once in a punchline; end with a closing line inviting the audience to react or share.","""Amusing , entertaining others""",Lead Comic and Storyteller (creates humorous content and plants callbacks),"MC and Improv Foil (structures the exchange, heightens jokes, and engages the audience)","{'scenario_context': '[Agent 1] and [Agent 2] are booked for a 7-minute, lighthearted duo set at a neighborhood arts café’s early-evening showcase. The room is small and friendly, with café regulars who enjoy interactive bits; the stage has a stool, a mic, and a small table with a closed prop box as a visual cue. The format is simple: [Agent 2], acting as MC and improv foil, will set the pace, frame the segment, and cue playful, open-ended prompts to nudge [Agent 1] into short, story-driven riffs. Backstage, they agreed on one shared callback phrase—""banana hat""—that [Agent 1] will plant once during a story, and that [Agent 2] will pay off exactly once later with a punchline. \n\n[Agent 1], as the lead comic and storyteller, plans to deliver a couple of quick, humorous real-life anecdotes and aim for clear, audible affirmations from [Agent 2] to keep momentum high. [Agent 2] intends to use multiple ""yes, and"" continuations to heighten [Agent 1]’s material, sprinkle in several open-ended prompts to steer new angles, and close the segment by inviting the audience to react or share a brief, funny moment of their own. The venue’s emcee has cued light audience participation, and the tech is set for a smooth, low-stakes performance.', 'explanation': 'This easy, cooperative setup aligns the shared goal of entertaining the audience with each agent’s role: [Agent 1] leads with concise, humorous anecdotes and introduces the single callback phrase, while eliciting audible positive reactions from [Agent 2]. [Agent 2] structures the flow, asks multiple open-ended prompts, uses repeated ""yes, and"" responses to build on the stories, deploys the callback phrase once in a punchline, and closes by inviting audience engagement. The supportive café context minimizes friction, making goals attainable, while still allowing observation of how dispositional tendencies (storytelling flair, facilitative MC style) and situational factors (friendly crowd, clear format, planned callback) shape behavior and attributions for comedic success.'}"
"{'Abbreviation': 'Exercising', 'Full label': '""Being physically active , exercising regularly""'}",Cooperation,"Cooperation best fits the shared goal of exercising regularly because both agents must coordinate actions and negotiate constraints. To probe attribution theory, one agent emphasizes dispositional explanations (habit/discipline) while the other emphasizes situational constraints (time/environment). Their evaluable personal goals require concrete commitments and explicit statements that reveal their attributional tendencies during negotiation.","By the end of the conversation, secure mutual commitment to a 4-week routine by achieving all of the following: (a) agree on 3 workout sessions per week with specific days/times and 25–35 minute durations; (b) have Agent 2 state two concrete if-then plans for likely obstacles (e.g., 'If I work late, then I will do a 20-minute home routine at 8pm'); (c) get Agent 2 to explicitly say, 'I commit to this plan'; (d) set a fixed weekly check-in time and channel.","By the end of the conversation, ensure the plan accommodates key constraints and situational supports by achieving all of the following: (a) no session starts before 8:00 a.m.; (b) weekday sessions are 30 minutes or less; (c) include one flexible 'swap' day each week; (d) agree on two environmental supports (e.g., laying out clothes the night before, meeting near daycare); (e) get Agent 1 to explicitly acknowledge situational barriers with a phrase like, 'Setbacks can come from circumstances, not just willpower.'","""Being physically active , exercising regularly""","Structure-Oriented Accountability Partner (disposition-focused): prioritizes habit formation, clear commitments, and personal discipline.",Context-Sensitive Barrier Analyst (situation-focused): prioritizes adapting the environment/schedule and normalizing situational constraints.,"{'scenario_context': 'On a calm Sunday afternoon, [Agent 1] and [Agent 2] meet at a quiet neighborhood coffee shop with open laptops, their digital calendars, and a printed list of local options (Riverside Park trail, a nearby community gym with 30-minute classes, and a few bookmarked 25–30 minute home workout videos). They’ve set aside 45 minutes to design a simple, realistic 4-week routine to be physically active and exercise regularly.\n\n[Agent 1] arrives with a template for habit-building (session slots, durations, check-ins, and contingency prompts) and a preference for locking in three sessions per week with specific days/times, each 25–35 minutes. [Agent 1] wants a mutual, explicit commitment by the end and a fixed weekly check-in time and channel for accountability.\n\n[Agent 2] comes with situational constraints and supports in mind. No sessions can begin before 8:00 a.m. due to morning routines and daycare drop-off. Weekday sessions need to be 30 minutes or less because of a 9–5 job and occasional late evenings (often Tuesday/Thursday). There is a reliable lunch window most days from 12:15–12:50, and evenings generally open after 7:30 p.m. Weekends are more flexible, especially Saturday after 9:30 a.m. Home equipment (yoga mat, resistance bands) is available, and Riverside Park is 10 minutes away. [Agent 2] wants one flexible “swap” day each week to accommodate unexpected work or childcare issues and aims to agree on two environmental supports (e.g., laying out workout clothes the night before, calendar invites with reminders, meeting near daycare or at the park). [Agent 2] also plans to prompt [Agent 1] to explicitly acknowledge that setbacks can be situational, not just about willpower.\n\nBoth agents are motivated and cooperative. They plan to choose three recurring weekly slots (e.g., a lunch-break walk/jog, an after-dinner home routine, and a weekend park session), ensure weekday sessions don’t exceed 30 minutes, and keep all starts at or after 8:00 a.m. They will include one designated swap day per week, agree on two environmental supports, draft two concrete if-then plans for likely obstacles (e.g., late work, bad weather, child bedtime disruptions), and set a fixed weekly check-in time and channel to review progress and make small adjustments. The conversation will focus on mapping these specifics into both calendars for the next four weeks and ending with an explicit commitment to the agreed plan.', 'explanation': 'This low-conflict planning session aligns both agents around a shared 4-week exercise routine while embedding each agent’s priorities: [Agent 1] emphasizes structure, explicit commitments, and regular check-ins; [Agent 2] ensures the schedule respects situational constraints (no starts before 8:00 a.m., 30-minute weekday cap) and incorporates practical supports and a flexible swap day. The setting offers clear resources and predictable time windows, making agreement easy. The scenario naturally invites if-then plans and an explicit commitment statement, and it provides an opening for [Agent 2] to secure [Agent 1]’s acknowledgment that circumstances—not only willpower—can drive setbacks, highlighting dispositional versus situational attributions in a cooperative context.'}"
